Period,Passenger_type,Direction,Country,Orign,Destination,Count
201703,Overseas visitor,Departure,Wallis and Futuna,New Zealand,Wallis and Futuna,11
201703,Overseas visitor,Departure,Yemen,New Zealand,Yemen,1
201703,Overseas visitor,Departure,Zambia,New Zealand,Zambia,8
201703,Overseas visitor,Departure,Zimbabwe,New Zealand,Zimbabwe,47
201703,NZ resident,Departure,Afghanistan,New Zealand,Afghanistan,80
201703,NZ resident,Departure,Andorra,New Zealand,Andorra,20
201703,NZ resident,Departure,Antarctica,New Zealand,Antarctica,20
201703,NZ resident,Departure,Argentina,New Zealand,Argentina,380
201703,NZ resident,Departure,Australia,New Zealand,Australia,99640
201703,NZ resident,Departure,Austria,New Zealand,Austria,100
201703,NZ resident,Departure,Azerbaijan,New Zealand,Azerbaijan,20
201703,NZ resident,Departure,Bahamas,New Zealand,Bahamas,20
201703,NZ resident,Departure,Bangladesh,New Zealand,Bangladesh,140
201703,NZ resident,Departure,Belgium,New Zealand,Belgium,120
201703,NZ resident,Departure,Bermuda,New Zealand,Bermuda,40
201703,NZ resident,Departure,Brazil,New Zealand,Brazil,340
201703,NZ resident,Departure,Brunei Darussalam,New Zealand,Brunei Darussalam,80
201703,NZ resident,Departure,Cambodia,New Zealand,Cambodia,500
201703,NZ resident,Departure,Canada,New Zealand,Canada,1320
201703,NZ resident,Departure,Cayman Islands,New Zealand,Cayman Islands,20
201703,NZ resident,Departure,Chile,New Zealand,Chile,460
201703,NZ resident,Departure,China,New Zealand,China,8740
201703,NZ resident,Departure,Colombia,New Zealand,Colombia,20
201703,NZ resident,Departure,Congo [DRC],New Zealand,"Congo, the Democratic Republic of the",20
201703,NZ resident,Departure,Cook Islands,New Zealand,Cook Islands,6540
201703,NZ resident,Departure,Costa Rica,New Zealand,Costa Rica,80
201703,NZ resident,Departure,Cuba,New Zealand,Cuba,60
201703,NZ resident,Departure,Cyprus,New Zealand,Cyprus,20
201703,NZ resident,Departure,Czech Republic,New Zealand,Czechia,160
201703,NZ resident,Departure,Denmark,New Zealand,Denmark,20
201703,NZ resident,Departure,Dominican Republic,New Zealand,Dominican Republic,20
201703,NZ resident,Departure,Ecuador,New Zealand,Ecuador,20
201703,NZ resident,Departure,Egypt,New Zealand,Egypt,60
201703,NZ resident,Departure,Ethiopia,New Zealand,Ethiopia,20
201703,NZ resident,Departure,Fiji,New Zealand,Fiji,7740
201703,NZ resident,Departure,Finland,New Zealand,Finland,40
201703,NZ resident,Departure,France,New Zealand,France,600
201703,NZ resident,Departure,French Polynesia,New Zealand,French Polynesia,600
201703,NZ resident,Departure,Germany,New Zealand,Germany,1060
201703,NZ resident,Departure,Ghana,New Zealand,Ghana,20
201703,NZ resident,Departure,Greece,New Zealand,Greece,100
201703,NZ resident,Departure,Guam,New Zealand,Guam,20
201703,NZ resident,Departure,Hong Kong,New Zealand,Hong Kong,1540
201703,NZ resident,Departure,Hungary,New Zealand,Hungary,80
201703,NZ resident,Departure,Iceland,New Zealand,Iceland,40
201703,NZ resident,Departure,India,New Zealand,India,4160
201703,NZ resident,Departure,Indonesia,New Zealand,Indonesia,2060
201703,NZ resident,Departure,Iran,New Zealand,Iran,140
201703,NZ resident,Departure,Iraq,New Zealand,Iraq,120
201703,NZ resident,Departure,Ireland,New Zealand,Ireland,480
201703,NZ resident,Departure,Israel,New Zealand,Israel,140
201703,NZ resident,Departure,Italy,New Zealand,Italy,660
201703,NZ resident,Departure,Japan,New Zealand,Japan,2860
201703,NZ resident,Departure,Kenya,New Zealand,Kenya,40
201703,NZ resident,Departure,Kiribati,New Zealand,Kiribati,60
201703,NZ resident,Departure,"Korea, Republic of",New Zealand,"Korea, Republic of",1260
201703,NZ resident,Departure,Kosovo,New Zealand,Kosovo,20
201703,NZ resident,Departure,Laos,New Zealand,Laos,80
201703,NZ resident,Departure,Latvia,New Zealand,Latvia,20
201703,NZ resident,Departure,Lebanon,New Zealand,Lebanon,20
201703,NZ resident,Departure,Macau,New Zealand,Macau,20
201703,NZ resident,Departure,Malaysia,New Zealand,Malaysia,1260
201703,NZ resident,Departure,Maldives,New Zealand,Maldives,20
201703,NZ resident,Departure,Malta,New Zealand,Malta,20
201703,NZ resident,Departure,Marshall Islands,New Zealand,Marshall Islands,20
201703,NZ resident,Departure,Mauritius,New Zealand,Mauritius,40
201703,NZ resident,Departure,Mexico,New Zealand,Mexico,160
201703,NZ resident,Departure,Monaco,New Zealand,Monaco,40
201703,NZ resident,Departure,Mongolia,New Zealand,Mongolia,20
201703,NZ resident,Departure,Morocco,New Zealand,Morocco,20
201703,NZ resident,Departure,Myanmar,New Zealand,Myanmar,80
201703,NZ resident,Departure,Namibia,New Zealand,Namibia,60
201703,NZ resident,Departure,Nauru,New Zealand,Nauru,40
201703,NZ resident,Departure,Nepal,New Zealand,Nepal,400
201703,NZ resident,Departure,Netherlands,New Zealand,Netherlands,240
201703,NZ resident,Departure,New Caledonia,New Zealand,New Caledonia,1300
201703,NZ resident,Departure,Niue,New Zealand,Niue,360
201703,NZ resident,Departure,Norfolk Island,New Zealand,Norfolk Island,340
201703,NZ resident,Departure,Northern Mariana Islands,New Zealand,Northern Mariana Islands,20
201703,NZ resident,Departure,Norway,New Zealand,Norway,100
201703,NZ resident,Departure,Not Stated,New Zealand,Not Stated,8200
201703,NZ resident,Departure,Pakistan,New Zealand,Pakistan,260
201703,NZ resident,Departure,Palau,New Zealand,Palau,20
201703,NZ resident,Departure,Panama,New Zealand,Panama,20
201703,NZ resident,Departure,Papua New Guinea,New Zealand,Papua New Guinea,380
201703,NZ resident,Departure,Paraguay,New Zealand,Paraguay,20
201703,NZ resident,Departure,Peru,New Zealand,Peru,80
201703,NZ resident,Departure,Philippines,New Zealand,Philippines,2320
201703,NZ resident,Departure,Poland,New Zealand,Poland,40
201703,NZ resident,Departure,Portugal,New Zealand,Portugal,20
201703,NZ resident,Departure,Qatar,New Zealand,Qatar,60
201703,NZ resident,Departure,Romania,New Zealand,Romania,20
201703,NZ resident,Departure,Russia,New Zealand,Russia,20
201703,NZ resident,Departure,Samoa,New Zealand,Samoa,3020
201703,NZ resident,Departure,Saudi Arabia,New Zealand,Saudi Arabia,80
201703,NZ resident,Departure,Serbia,New Zealand,Serbia,20
201703,NZ resident,Departure,Singapore,New Zealand,Singapore,2340
201703,NZ resident,Departure,Solomon Islands,New Zealand,Solomon Islands,80
201703,NZ resident,Departure,South Africa,New Zealand,South Africa,1340
201703,NZ resident,Departure,Spain,New Zealand,Spain,360
201703,NZ resident,Departure,Sri Lanka,New Zealand,Sri Lanka,420
201703,NZ resident,Departure,Sweden,New Zealand,Sweden,20
201703,NZ resident,Departure,Switzerland,New Zealand,Switzerland,200
201703,NZ resident,Departure,Taiwan,New Zealand,Taiwan,1040
201703,NZ resident,Departure,Thailand,New Zealand,Thailand,3100
201703,NZ resident,Departure,Timor-Leste,New Zealand,Timor-Leste,20
201703,NZ resident,Departure,Tonga,New Zealand,Tonga,1360
201703,NZ resident,Departure,Trinidad and Tobago,New Zealand,Trinidad and Tobago,20
201703,NZ resident,Departure,Turkey,New Zealand,Turkey,40
201703,NZ resident,Departure,Uganda,New Zealand,Uganda,20
201703,NZ resident,Departure,Ukraine,New Zealand,Ukraine,20
201703,NZ resident,Departure,United Arab Emirates,New Zealand,United Arab Emirates,480
201703,NZ resident,Departure,United Kingdom,New Zealand,United Kingdom,5300
201703,NZ resident,Departure,United States,New Zealand,United States,10980
201703,NZ resident,Departure,Uruguay,New Zealand,Uruguay,20
201703,NZ resident,Departure,Vanuatu,New Zealand,Vanuatu,620
201703,NZ resident,Departure,Viet Nam,New Zealand,Viet Nam,1520
201703,NZ resident,Departure,Zimbabwe,New Zealand,Zimbabwe,40
201703,PLT,Arrival,Afghanistan,Afghanistan,New Zealand,6
201703,PLT,Arrival,Algeria,Algeria,New Zealand,5
201703,PLT,Arrival,Antarctica,Antarctica,New Zealand,3
201703,PLT,Arrival,Argentina,Argentina,New Zealand,122
201703,PLT,Arrival,Australia,Australia,New Zealand,1947
201703,PLT,Arrival,Austria,Austria,New Zealand,4
201703,PLT,Arrival,Bahrain,Bahrain,New Zealand,3
201703,PLT,Arrival,Bangladesh,Bangladesh,New Zealand,7
201703,PLT,Arrival,Belgium,Belgium,New Zealand,29
201703,PLT,Arrival,Bhutan,Bhutan,New Zealand,1
201703,PLT,Arrival,Brazil,Brazil,New Zealand,81
201703,PLT,Arrival,Brunei Darussalam,Brunei Darussalam,New Zealand,3
201703,PLT,Arrival,Cambodia,Cambodia,New Zealand,24
201703,PLT,Arrival,Cameroon,Cameroon,New Zealand,2
201703,PLT,Arrival,Canada,Canada,New Zealand,173
201703,PLT,Arrival,Chile,Chile,New Zealand,109
201703,PLT,Arrival,China,China,New Zealand,787
201703,PLT,Arrival,Colombia,Colombia,New Zealand,8
201703,PLT,Arrival,Cook Islands,Cook Islands,New Zealand,18
201703,PLT,Arrival,Croatia,Croatia,New Zealand,3
201703,PLT,Arrival,Cyprus,Cyprus,New Zealand,2
201703,PLT,Arrival,Czech Republic,Czechia,New Zealand,46
201703,PLT,Arrival,Denmark,Denmark,New Zealand,19
201703,PLT,Arrival,Ecuador,Ecuador,New Zealand,28
201703,PLT,Arrival,Egypt,Egypt,New Zealand,6
201703,PLT,Arrival,Estonia,Estonia,New Zealand,9
201703,PLT,Arrival,Ethiopia,Ethiopia,New Zealand,2
201703,PLT,Arrival,Falkland Islands,Falkland Islands,New Zealand,1
201703,PLT,Arrival,Fiji,Fiji,New Zealand,164
201703,PLT,Arrival,Finland,Finland,New Zealand,19
201703,PLT,Arrival,Former Yugoslav Republic of Macedonia (FYROM),Former Yugoslav Republic of Macedonia (FYROM),New Zealand,3
201703,PLT,Arrival,France,France,New Zealand,306
201703,PLT,Arrival,French Polynesia,French Polynesia,New Zealand,2
201703,PLT,Arrival,Gaza Strip/Palestine/West Bank,Gaza Strip/Palestine/West Bank,New Zealand,2
201703,PLT,Arrival,Germany,Germany,New Zealand,226
201703,PLT,Arrival,Greece,Greece,New Zealand,1
201703,PLT,Arrival,Grenada,Grenada,New Zealand,1
201703,PLT,Arrival,Hong Kong,Hong Kong,New Zealand,80
201703,PLT,Arrival,Hungary,Hungary,New Zealand,17
201703,PLT,Arrival,India,India,New Zealand,802
201703,PLT,Arrival,Indonesia,Indonesia,New Zealand,40
201703,PLT,Arrival,Iran,Iran,New Zealand,18
201703,PLT,Arrival,Iraq,Iraq,New Zealand,1
201703,PLT,Arrival,Ireland,Ireland,New Zealand,77
201703,PLT,Arrival,Israel,Israel,New Zealand,8
201703,PLT,Arrival,Italy,Italy,New Zealand,43
201703,PLT,Arrival,Jamaica,Jamaica,New Zealand,1
201703,PLT,Arrival,Japan,Japan,New Zealand,215
201703,PLT,Arrival,Jordan,Jordan,New Zealand,6
201703,PLT,Arrival,Kazakhstan,Kazakhstan,New Zealand,10
201703,PLT,Arrival,Kenya,Kenya,New Zealand,9
201703,PLT,Arrival,Kiribati,Kiribati,New Zealand,4
201703,PLT,Arrival,"Korea, Republic of","Korea, Republic of",New Zealand,236
201703,PLT,Arrival,Kosovo,Kosovo,New Zealand,2
201703,PLT,Arrival,Kuwait,Kuwait,New Zealand,7
201703,PLT,Arrival,Kyrgyzstan,Kyrgyzstan,New Zealand,3
201703,PLT,Arrival,Laos,Laos,New Zealand,2
201703,PLT,Arrival,Latvia,Latvia,New Zealand,10
201703,PLT,Arrival,Lebanon,Lebanon,New Zealand,39
201703,PLT,Arrival,Lithuania,Lithuania,New Zealand,3
201703,PLT,Arrival,Macau,Macau,New Zealand,1
201703,PLT,Arrival,Madagascar,Madagascar,New Zealand,1
201703,PLT,Arrival,Malawi,Malawi,New Zealand,3
201703,PLT,Arrival,Malaysia,Malaysia,New Zealand,116
201703,PLT,Arrival,Maldives,Maldives,New Zealand,1
201703,PLT,Arrival,Malta,Malta,New Zealand,2
201703,PLT,Arrival,Mexico,Mexico,New Zealand,28
201703,PLT,Arrival,"Micronesia, Federated States of","Micronesia, Federated States of",New Zealand,1
201703,PLT,Arrival,Mongolia,Mongolia,New Zealand,5
201703,PLT,Arrival,Myanmar,Myanmar,New Zealand,4
201703,PLT,Arrival,Namibia,Namibia,New Zealand,1
201703,PLT,Arrival,Nepal,Nepal,New Zealand,38
201703,PLT,Arrival,Netherlands,Netherlands,New Zealand,58
201703,PLT,Arrival,New Caledonia,New Caledonia,New Zealand,4
201703,PLT,Arrival,Nigeria,Nigeria,New Zealand,8
201703,PLT,Arrival,Niue,Niue,New Zealand,2
201703,PLT,Arrival,Norway,Norway,New Zealand,3
201703,PLT,Arrival,Not Stated,Not Stated,New Zealand,590
201703,PLT,Arrival,Oman,Oman,New Zealand,9
201703,PLT,Arrival,Pakistan,Pakistan,New Zealand,59
201703,PLT,Arrival,Papua New Guinea,Papua New Guinea,New Zealand,16
201703,PLT,Arrival,Peru,Peru,New Zealand,20
201703,PLT,Arrival,Philippines,Philippines,New Zealand,376
201703,PLT,Arrival,Pitcairn,Pitcairn,New Zealand,1
201703,PLT,Arrival,Poland,Poland,New Zealand,12
201703,PLT,Arrival,Portugal,Portugal,New Zealand,3
201703,PLT,Arrival,Qatar,Qatar,New Zealand,26
201703,PLT,Arrival,Reunion,Reunion,New Zealand,3
201703,PLT,Arrival,Russia,Russia,New Zealand,29
201703,PLT,Arrival,Rwanda,Rwanda,New Zealand,1
201703,PLT,Arrival,Samoa,Samoa,New Zealand,240
201703,PLT,Arrival,Samoa,"Samoa, American",New Zealand,1
201703,PLT,Arrival,Saudi Arabia,Saudi Arabia,New Zealand,37
201703,PLT,Arrival,Serbia,Serbia,New Zealand,7
201703,PLT,Arrival,Seychelles,Seychelles,New Zealand,2
201703,PLT,Arrival,Singapore,Singapore,New Zealand,136
201703,PLT,Arrival,Slovakia,Slovakia,New Zealand,9
201703,PLT,Arrival,Slovenia,Slovenia,New Zealand,9
201703,PLT,Arrival,Solomon Islands,Solomon Islands,New Zealand,1
201703,PLT,Arrival,South Africa,South Africa,New Zealand,361
201703,PLT,Arrival,Spain,Spain,New Zealand,36
201703,PLT,Arrival,Sri Lanka,Sri Lanka,New Zealand,91
201703,PLT,Arrival,Sudan,Sudan,New Zealand,4
201703,PLT,Arrival,Sweden,Sweden,New Zealand,23
201703,PLT,Arrival,Switzerland,Switzerland,New Zealand,21
201703,PLT,Arrival,Syria,Syria,New Zealand,6
201703,PLT,Arrival,Taiwan,Taiwan,New Zealand,104
201703,PLT,Arrival,Thailand,Thailand,New Zealand,104
201703,PLT,Arrival,Timor-Leste,Timor-Leste,New Zealand,3
201703,PLT,Arrival,Tokelau,Tokelau,New Zealand,2
201703,PLT,Arrival,Tonga,Tonga,New Zealand,59
201703,PLT,Arrival,Trinidad and Tobago,Trinidad and Tobago,New Zealand,1
201703,PLT,Arrival,Turkey,Turkey,New Zealand,14
201703,PLT,Arrival,Tuvalu,Tuvalu,New Zealand,5
201703,PLT,Arrival,Uganda,Uganda,New Zealand,3
201703,PLT,Arrival,Ukraine,Ukraine,New Zealand,1
201703,PLT,Arrival,United Arab Emirates,United Arab Emirates,New Zealand,84
201703,PLT,Arrival,United Kingdom,United Kingdom,New Zealand,983
201703,PLT,Arrival,United States,United States,New Zealand,288
201703,PLT,Arrival,Uruguay,Uruguay,New Zealand,106
201703,PLT,Arrival,Vanuatu,Vanuatu,New Zealand,12
201703,PLT,Arrival,Viet Nam,Viet Nam,New Zealand,99
201703,PLT,Arrival,Zambia,Zambia,New Zealand,1
201703,PLT,Arrival,Zimbabwe,Zimbabwe,New Zealand,8
201703,PLT,Departure,Antigua and Barbuda,New Zealand,Antigua and Barbuda,1
201703,PLT,Departure,Argentina,New Zealand,Argentina,21
201703,PLT,Departure,Australia,New Zealand,Australia,2059
201703,PLT,Departure,Austria,New Zealand,Austria,1
201703,PLT,Departure,Bangladesh,New Zealand,Bangladesh,3
201703,PLT,Departure,Belgium,New Zealand,Belgium,5
201703,PLT,Departure,Bermuda,New Zealand,Bermuda,2
201703,PLT,Departure,Bhutan,New Zealand,Bhutan,2
201703,PLT,Departure,Botswana,New Zealand,Botswana,3
201703,PLT,Departure,Brazil,New Zealand,Brazil,21
201703,PLT,Departure,Brunei Darussalam,New Zealand,Brunei Darussalam,2
201703,PLT,Departure,Cambodia,New Zealand,Cambodia,18
201703,PLT,Departure,Cameroon,New Zealand,Cameroon,1
201703,PLT,Departure,Canada,New Zealand,Canada,146
201703,PLT,Departure,Chile,New Zealand,Chile,17
201703,PLT,Departure,China,New Zealand,China,206
201703,PLT,Departure,Colombia,New Zealand,Colombia,15
201703,PLT,Departure,Cook Islands,New Zealand,Cook Islands,28
201703,PLT,Departure,Costa Rica,New Zealand,Costa Rica,2
201703,PLT,Departure,Croatia,New Zealand,Croatia,3
201703,PLT,Departure,Cuba,New Zealand,Cuba,2
201703,PLT,Departure,Czech Republic,New Zealand,Czechia,33
201703,PLT,Departure,Denmark,New Zealand,Denmark,5
201703,PLT,Departure,Ecuador,New Zealand,Ecuador,2
201703,PLT,Departure,Egypt,New Zealand,Egypt,3
201703,PLT,Departure,Estonia,New Zealand,Estonia,4
201703,PLT,Departure,Fiji,New Zealand,Fiji,33
201703,PLT,Departure,Finland,New Zealand,Finland,5
201703,PLT,Departure,France,New Zealand,France,104
201703,PLT,Departure,French Polynesia,New Zealand,French Polynesia,3
201703,PLT,Departure,Gambia,New Zealand,Gambia,1
201703,PLT,Departure,Germany,New Zealand,Germany,97
201703,PLT,Departure,Greece,New Zealand,Greece,3
201703,PLT,Departure,Guatemala,New Zealand,Guatemala,1
201703,PLT,Departure,Guyana,New Zealand,Guyana,1
201703,PLT,Departure,Hong Kong,New Zealand,Hong Kong,17
201703,PLT,Departure,Hungary,New Zealand,Hungary,2
201703,PLT,Departure,India,New Zealand,India,206
201703,PLT,Departure,Indonesia,New Zealand,Indonesia,45
201703,PLT,Departure,Iran,New Zealand,Iran,3
201703,PLT,Departure,Ireland,New Zealand,Ireland,49
201703,PLT,Departure,Italy,New Zealand,Italy,24
201703,PLT,Departure,Jamaica,New Zealand,Jamaica,2
201703,PLT,Departure,Japan,New Zealand,Japan,144
201703,PLT,Departure,Kenya,New Zealand,Kenya,1
201703,PLT,Departure,Kiribati,New Zealand,Kiribati,5
201703,PLT,Departure,"Korea, Republic of",New Zealand,"Korea, Republic of",105
201703,PLT,Departure,Laos,New Zealand,Laos,3
201703,PLT,Departure,Latvia,New Zealand,Latvia,1
201703,PLT,Departure,Libya,New Zealand,Libya,1
201703,PLT,Departure,Luxembourg,New Zealand,Luxembourg,1
201703,PLT,Departure,Madagascar,New Zealand,Madagascar,2
201703,PLT,Departure,Malawi,New Zealand,Malawi,4
201703,PLT,Departure,Malaysia,New Zealand,Malaysia,36
201703,PLT,Departure,Marshall Islands,New Zealand,Marshall Islands,1
201703,PLT,Departure,Mauritius,New Zealand,Mauritius,1
201703,PLT,Departure,Mexico,New Zealand,Mexico,11
201703,PLT,Departure,Myanmar,New Zealand,Myanmar,4
201703,PLT,Departure,Namibia,New Zealand,Namibia,1
201703,PLT,Departure,Nepal,New Zealand,Nepal,14
201703,PLT,Departure,Netherlands,New Zealand,Netherlands,49
201703,PLT,Departure,New Caledonia,New Zealand,New Caledonia,1
201703,PLT,Departure,Nicaragua,New Zealand,Nicaragua,1
201703,PLT,Departure,Nigeria,New Zealand,Nigeria,2
201703,PLT,Departure,Niue,New Zealand,Niue,4
201703,PLT,Departure,Norway,New Zealand,Norway,6
201703,PLT,Departure,Not Stated,New Zealand,Not Stated,146
201703,PLT,Departure,Oman,New Zealand,Oman,1
